portal	name
Panst_KUC8834_1_1	Panellus_stipticus_KUC8834_v1.1
ClaPMI390	Sistotrema_sp._PMI_390_v1.0
ThoPMI491_1	Thozetella_sp._PMI_491_v2.0
ConPMI546	Coniochaeta_sp._PMI_546_v1.0
Artel1	Artolenzites_elegans_CIRM-BRFM_1663_v1.0
Tralj1	Trametes_ljubarskyi_CIRM1659_v1.0
Clagr3	Cladonia_grayi_Cgr/DA2myc/ss_v2.0
Conlig1	Coniochaeta_ligniaria_NRRL_30616_v1.0
Guyne1	Guyanagaster_necrorhizus_MCA_3950_v1.0
Rhosp1	Rhodotorula_sp._JG-1b
Wesor1	Westerdykella_ornata_CBS_379.55_v1.0
Bysci1	Byssothecium_circinans_CBS_675.92_v1.0
Sporo1	Sporobolomyces_roseus_v1.0
Batde5	Batrachochytrium_dendrobatidis_JAM81_v1.0
Picst3	Scheffersomyces_stipitis_NRRL_Y-11545_v2.0
Mycgr3	Mycosphaerella_graminicola_v2.0
Rhivi1	Rhizopogon_vinicolor_AM-OR11-026_v1.0
Clapy1	Clavicorona_pyxidata_HHB10654_v1.0
Obbri1	Obba_rivulosa_3A-2_v1.0
Delco1	Delitschia_confertaspora_ATCC_74209_v1.0
Pycco1662_1	Pycnoporus_coccineus_CIRM1662
Gymch1	Gymnopilus_chrysopellus_PR-1187_v1.0
Ophdi1	Ophiobolus_disseminans_CBS_113818_v1.0
Corca1	Corynespora_cassiicola_CCP_v1.0
Lopmy1	Lophium_mytilinum_CBS_269.34_v1.0
Conli1	Coniochaeta_ligniaria_CBS_111746
Macan1	Macroventuria_anomochaeta_CBS_525.71_v1.0
Aaoar1	Aaosphaeria_arxii_CBS_175.79_v1.0
Photr1	Phoma_tracheiphila_IPT5_v1.0
Triol1	Trichosporon_oleaginosus_IBC0246_v1.0
Phchr2	Phanerochaete_chrysosporium_RP-78_v2.2
Karrh1	Karstenula_rhodostoma_CBS_690.94_v1.0
Amnli1	Amniculicola_lignicola_CBS_123094_v1.0
Hetpy1	Heterogastridium_pycnidioideum_ATCC_MYA-4631_v1.0
Naifl1	Naiadella_fluitans_ATCC_64713_v1.0
Spoli1	Sporobolomyces_linderae_CBS_7893_v1.0
Trisp1	Tritirachium_sp._CBS_265.96_v1.0
Agahy1	Agaricostilbum_hyphaenes__ATCC_MYA-4628_v1.0
Rhomi1	Cystobasidium_minutum_MCA_4210_v1.0
Gyrli1	Gyrodon_lividus_BX_v1.0
Tilan2	Tilletiaria_anomala_UBC_951_v1.0
Thian1	Thielavia_antarctica_CBS_123565_v1.0
Ramac1	Ramaria_rubella_(R._acris)_UT-36052-T_v1.0
Cadsp1	Cadophora_sp._DSE1049_v1.0
Sacpr1	Saccharata_proteae_CBS_121410_v1.0
Aspni_NRRL3_1	Aspergillus_niger_NRRL3
Pycsa1	Pycnoporus_sanguineus_BRFM_1264_v1.0
Morco1	Morchella_importuna_CCBAS932_v1.0
PenbrAgRF18_1	Penicillium_brevicompactum_AgRF18_v1.0
Penja1	Penicillium_janthinellum_ATCC_10455_v1.0
Penra1	Penicillium_raistrickii_ATCC_10490_v1.0
Talma1_2	Talaromyces_marneffei_ATCC_18224
Penac1	Talaromyces_aculeatus_ATCC_10409_v1.0
Thiap1	Thielavia_appendiculata_CBS_731.68_v1.0
Thihy1	Thielavia_hyrcaniae_CBS_757.83_v1.0
Trepe1	Trematosphaeria_pertusa_CBS_122368_v1.0
Leumo1	Leucogyrophana_mollusca_KUC20120723A-06_v1.0
Schpa1	Schizopora_paradoxa_KUC8140_v1.0
Thiar1	Thielavia_arenaria_CBS_508.74_v1.0
Aurde3_1	Auricularia_subglabra_v2.0
Aspni7	Aspergillus_niger_ATCC_1015_v4.0
Rozal1_1	Rozella_allomycis_CSF55
Talst1_2	Talaromyces_stipitatus_ATCC_10500
Malsy1_1	Malassezia_sympodialis_ATCC_42132
Entbi1	Enterocytozoon_bieneusi_H348
Psean1_1	Pseudozyma_antarctica_T-34
Nosce1	Nosema_ceranae_BRL01
Penox1	Penicillium_oxalicum_114-2
PenchWisc1_1	Penicillium_chrysogenum_Wisconsin_54-1255
Aspka1_1	Aspergillus_kawachii_IFO_4308
Ascsa1	Ascocoryne_sarcoides_NRRL50072
Chove1	Choiromyces_venosus_120613-1_v1.0
Denbi1	Dendrothele_bispora_CBS_962.96_v1.0
Dotsy1	Dothidotthia_symphoricarpi_v1.0
Exova1	Exobasidium_vaccinii_MPITM_v1.0
Fibsp1	Fibulorhizoctonia_sp._CBS_109695_v1.0
Monpe1_1	Moniliophthora_perniciosa_FA553
Aspfu_A1163_1	Aspergillus_fumigatus_A1163
Artbe1	Arthroderma_benhamiae_CBS_112371
Triver1	Trichophyton_verrucosum_HKI_0517
Enche1	Encephalitozoon_hellem_ATCC_50504
Macph1	Macrophomina_phaseolina_MS6
Monha1	Monacrosporium_haptotylum_CBS_200.50
Schcy1	Schizosaccharomyces_cryophilus_OY26
Schoc1	Schizosaccharomyces_octosporus_yFS286
Cormi1	Cordyceps_militaris_CM01
Encro1	Encephalitozoon_romaleae_SJ-2008
Rhich1	Rhizopus_microsporus_var._chinensis_CCTCC_M201021
Artol1	Arthrobotrys_oligospora_ATCC_24927
Veral1	Verticillium_alfalfae_VaMs.102
Schja1	Schizosaccharomyces_japonicus_yFS275
Spore1	Sporisorium_reilianum_SRZ2
Encin1	Encephalitozoon_intestinalis_ATCC_50506
Fibra1	Fibroporia_radiculosa_TFFH_294
Trici4	Trichoderma_citrinoviride_TUCIM_6016_v4.0
Trilo3	Trichoderma_longibrachiatum_ATCC_18648_v3.0
Spofi1	Sporormia_fimetaria_v1.0
Psehu1	Pseudozyma_hubeiensis_SY62
Rhiso1	Rhizoctonia_solani_AG-1_IB
Lenti6_1	Lentinus_tigrinus_ALCF2SS1-6_v1.0
Calvi1	Calocera_viscosa_v1.0
Lenti7_1	Lentinus_tigrinus_ALCF2SS1-7_v1.0
Sisbr1	Lentinus_tigrinus_v1.0
Sisni1	Sistotremastrum_niveocremeum_HHB9708_ss-1_1.0
Beaba1	Beauveria_bassiana_ARSEF_2860
Glalo1	Glarea_lozoyensis_ATCC_20868
Uncre1	Uncinocarpus_reesii_UAMH_1704
Schco3	Schizophyllum_commune_H4-8_v3.0
Pyrco1	Pyronema_confluens_CBS100304
Parbr1	Paracoccidioides_brasiliensis_Pb03
Pucst1	Puccinia_striiformis_f._sp._tritici_PST-130_
Enccu1	Encephalitozoon_cuniculi_GB-M1
Walic1	Wallemia_ichthyophaga_EXF-994
Phaal1	Phaeoacremonium_aleophilum_UCRPA7
Eutla1	Eutypa_lata_UCREL1
Metac1	Metarhizium_acridum_CQMa_102
Pendi1	Penicillium_digitatum_PHI26
Fusfu1	Fusarium_fujikuroi_IMI_58289
Grocl1	Grosmannia_clavigera_kw1407
Cocim1	Coccidioides_immitis_RS_
Xylhe1	Xylona_heveae_TC161_v1.0
Gymci1_1	Gymnascella_citrina_v1.1
Monpu1	Monascus_purpureus_v1.0
Sodal1	Sodiomyces_alkalinus_v1.0
Antav1	Anthostoma_avocetta_NRRL_3190_v1.0
SacceYB210_1	Saccharomyces_cerevisiae_YB210_v1.0
Lopma1	Lophiostoma_macrostomum_v1.0
Gymau1	Gymnascella_aurantiaca_v1.0
Atrsp2	Atractiellales_rhizophila_v2.0
Disac1	Dissoconium_aciculare_v1.0
Neopa1	Neofusicoccum_parvum_UCRNP2
Pieho1_1	Piedraia_hortae_CBS_480.64_v1.1
Antlo1	Antonospora_locustae_HM-2013
Nempa1	Nematocida_parisii_ERTm1
Bacci1	Backusella_circina_FSU_941_v1.0
Wilmi1	Wilcoxina_mikolae_CBS_423.85_v1.0
Colgr1	Colletotrichum_graminicola_M1.001
Schco_TatD_1	Schizophyllum_commune_Tattone_D_v1.0
Schco_LoeD_1	Schizophyllum_commune_Loenen_D_v1.0
Penbr2	Penicillium_brevicompactum_1011305_v2.0
Micca1	Microsporum_canis_CBS_113480
Hisca1	Histoplasma_capsulatum_NAm1
Triru1	Trichophyton_rubrum_CBS_118892
Zoprh1	Zopfia_rhizophila_v1.0
Rhimi1_1	Rhizopus_microsporus_var._microsporus_ATCC52813_v1.0
Exigl1	Exidia_glandulosa_v1.0
Plesi1	Pleomassaria_siparia_v1.0
Macfu1	Macrolepiota_fuliginosa_MF-IS2_v1.0
Corgl3	Cortinarius_glaucopus_AT_2004_276_v2.0
Chalo1	Chalara_longipes_BDJ_v1.0
Tryvi1	Viridothelium_virens_v1.0
Calco1	Calocera_cornea_v1.0
Penex1	Penicillium_expansum_ATCC_24692_v1.0
Triab1_1	Trichaptum_abietinum_v1.0
Penca1	Penicillium_canescens_ATCC_10419_v1.0
Penbi1	Penicillium_bilaiae_ATCC_20851_v1.0
Copci_AmutBmut1	Coprinopsis_cinerea_AmutBmut_pab1-1_v1.0
Pengl1	Penicillium_glabrum_DAOM_239074_v1.0
Penfe1	Penicillium_fellutanum_ATCC_48694_v1.0
Penla1	Penicillium_lanosocoeruleum_ATCC_48919_v1.0
Volvo1	Volvariella_volvacea_V23
Gloin1	Rhizophagus_irregularis_DAOM_181602_v1.0
Patat1	Patellaria_atrata_v1.0
Lichy1	Lichtheimia_hyalospora_v1.0
Linth1	Lindra_thalassiae_JK4322_v1.0
Pneji1	Pneumocystis_jirovecii
Tapde1_1	Taphrina_deformans
Antsi1	Antrodia_sinuosa_LB1_v1.0
Aurpu_var_mel1	Aureobasidium_pullulans_var._melanogenum_CBS_110374
Aurpu_var_nam1	Aureobasidium_pullulans_var._namibiae_CBS_147.97
Ricme1	Peniophora_sp._v1.0
Cylto1	Cylindrobasidium_torrendii_FP15055_v1.0
Melpu1	Melanomma_pulvis-pyrius_v1.0
Ompol1	Omphalotus_olearius
Aspni_DSM_1	Aspergillus_niger_CBS_513.88
Aulhe2	Aulographum_hederae_v2.0
Neucr2	Neurospora_crassa_OR74A_v2.0
Melbi2	Meliniomyces_bicolor_E_v2.0
Trima3	Tricholoma_matsutake_945_v3.0
Leppa1	Lepidopterella_palustris_v1.0
Polci1	Polychaeton_citri_v1.0
Cenge3	Cenococcum_geophilum_1.58_v2.0
Sissu1	Sistotremastrum_suecicum_v1.0
Aurpu_var_pul1	Aureobasidium_pullulans_var._pullulans_EXF-150
Picpa1	Pichia_pastoris
Debha1	Debaryomyces_hansenii
Klula1	Kluyveromyces_lactis
Pycco1	Pycnoporus_coccineus_BRFM_310_v1.0
Neole1	Neolentinus_lepideus_v1.0
Laesu1	Laetiporus_sulphureus_var._sulphureus_v1.0
Polar1	Polyporus_arcularius_v1.0
Theau1	Thermoascus_aurantiacus_v1.0
Cerun2	Cerrena_unicolor_v1.1
Melva1	Meliniomyces_variabilis_F_v1.0
Fishe1	Fistulina_hepatica_v1.0
Cryvi1	Naganishia_vishniacii_ANT03-052_v1.0
Daequ1	Daedalea_quercina_v1.0
Lenfl1	Lentithecium_fluviatile_v1.0
SacceM3836_1	Saccharomyces_cerevisiae_M3836_v1.0
SacceM3838_1	Saccharomyces_cerevisiae_M3838_v1.0
SacceM3837_1	Saccharomyces_cerevisiae_M3837_v1.0
SacceM3707_1	Saccharomyces_cerevisiae_M3707_Dikaryon
SacceM3839_1	Saccharomyces_cerevisiae_M3839_v1.0
Diocr1	Dioszegia_cryoxerica_v1.0
Sclsc1	Sclerotinia_sclerotiorum_v1.0
Cucbe1	Cucurbitaria_berberidis_CBS_394.84_v1.0
Yarli1	Yarrowia_lipolytica_(strain_CLIB122)
Schpo1	Schizosaccharomyces_pombe
Aspcl1	Aspergillus_clavatus_NRRL_1_from_AspGD
Aspfl1	Aspergillus_flavus_NRRL3357
Umbra1	Umbelopsis_ramanniana_AG_#_v1.0
Cybja1	Cyberlindnera_jadinii_NRRL_Y-1542_v1.0
Ascim1	Ascobolus_immersus_RN42_v1.0
Symko1	Symbiotaphrina_kochii_v1.0
Aplpr1	Aplosporella_prunicola_CBS_121.167_v1.0
Ilysp1	Ilyonectria_sp._v1.0
Myrdu1	Myriangium_duriaei_CBS_260.36_v1.0
Gloac1	Glomerella_acutata_(Colletotrichum_fiorinae_MH_18)_v1.0
Monru1	Monascus_ruber_NRRL_1597_v1.0
Neofi1	Neosartorya_fischeri_NRRL_181
Aspte1	Aspergillus_terreus_NIH_2624
Aspor1	Aspergillus_oryzae_RIB40
Aspfu1	Aspergillus_fumigatus_Af293_from_AspGD
Melsp1	Melanconium_sp._NRRL_54901_v1.0
Gloci1	Glomerella_cingulata_23_(Colletotrichum_gloeosporoides_23)_v1.0
Aspzo1	Aspergillus_zonatus_v1.0
Aspgl1	Aspergillus_glaucus_v1.0
Hebcy2	Hebeloma_cylindrosporum_h7_v2.0
Didex1	Didymella_exigua_CBS_183.55_v1.0
Asptu1	Aspergillus_tubingensis_v1.0
Aspwe1	Aspergillus_wentii_v1.0
Amamu1	Amanita_muscaria_Koide_v1.0
Zasce1	Zasmidium_cellare_ATCC_36951_v1.0
Clafu1	Cladosporium_fulvum_v1.0
Apimo1	Apiospora_montagnei_NRRL_25634_v1.0
Fompi3	Fomitopsis_pinicola_FP-58527_SS1_v3.0
HypCI4A_1	Hypoxylon_sp._CI-4A_v1.0
HypCO275_1	Hypoxylon_sp._CO27-5_v1.0
DalEC12_1	Daldinia_eschscholtzii_EC12_v1.0
Amath1	Amanita_thiersii_Skay4041_v1.0
Sebve1	Sebacina_vermifera_MAFF_305830_v1.0
Pirin1	Piriformospora_indica_DSM_11827_from_MPI
Sclci1	Scleroderma_citrinum_Foug_A_v1.0
Tulca1	Tulasnella_calospora_AL13/4D_v1.0
Croqu1	Cronartium_quercuum_f._sp._fusiforme_G11_v1.0
Aspsy1	Aspergillus_sydowii_CBS_593.65_v1.0
Aspve1	Aspergillus_versicolor_v1.0
Coclu2	Cochliobolus_lunatus_m118_v2.0
Aspbr1	Aspergillus_brasiliensis_v1.0
Aspfo1	Aspergillus_luchuensis_CBS_106.47_v1.0
Pismi1	Pisolithus_microcarpus_441_v1.0
Pisti1	Pisolithus_tinctorius_Marx_270_v1.0
Aurpu_var_sub1	Aureobasidium_pullulans_var._subglaciale_EXF-2481
Cocmi1	Cochliobolus_miyabeanus_ATCC_44560_v1.0
Cocvi1	Cochliobolus_victoriae_FI3_v1.0
Cocca1	Cochliobolus_carbonum_26-R-13_v1.0
Dekbr2	Dekkera_bruxellensis_CBS_2499_v2.0
Hanva1_1	Hanseniaspora_valbyensis_NRRL_Y-1626_v1.1
Hydpi2	Hydnomerulius_pinastri_v2.0
Sphst1	Sphaerobolus_stellatus_v1.0
Pilcr1	Piloderma_olivaceum_F_1598_v1.0
Metbi1	Metschnikowia_bicuspidata_NRRL_YB-4993_v1.0
Hypbu1	Hyphopichia_burtonii_NRRL_Y-1933_v1.0
Canta1	Candida_tanzawaensis_NRRL_Y-17324__v1.0
Mixos1	Mixia_osmundae_IAM_14324_v1.0
Babin1	Babjeviella_inositovora_NRRL_Y-12698_v1.0
Conco1	Conidiobolus_coronatus_NRRL28638_v1.0
Triha1	Trichoderma_harzianum_CBS_226.95_v1.0
Trias1	Trichoderma_asperellum_CBS_433.97_v1.0
Pench1	Penicillium_chrysogenum_v1.0
Cryne_JEC21_1	Cryptococcus_neoformans_var_neoformans_JEC21
Amore1	Amorphotheca_resinae_v1.0
Galma1	Galerina_marginata_v1.0
Ganpr1	Gonapodya_prolifera_v1.0
Canar1	Candida_arabinofermentans_NRRL_YB-2248_v1.0
PosplRSB12_1	Postia_placenta_MAD-698-R-SB12_v1.0
Ascru1	Ascoidea_rubescens_NRRL_Y17699_v1.0
PirE2_1	Piromyces_sp._E2_v1.0
Picme2	Pichia_membranifaciens_v2.0
Cerzm1	Cercospora_zeae-maydis_v1.0
Plicr1	Plicaturopsis_crispa_v1.0
Serla_varsha1	Serpula_himantioides_(S.lacrymans_var_shastensis)_MUCL38935_v1.0
CocheC5_3	Cochliobolus_heterostrophus_C5_v2.0
Saico1	Saitoella_complicata_NRRL_Y-17804_v1.0
CocheC4_1	Cochliobolus_heterostrophus_C4_v1.0
Nadfu1	Nadsonia_fulvescens_var._elongata_DSM_6958_v1.0
Coere1	Coemansia_reversa_NRRL_1564_v1.0
SerlaS7_9_2	Serpula_lacrymans_S7.9_v2.0
Hypsu1	Hypholoma_sublateritium_v1.0
Gymlu1	Gymnopus_luxurians_v1.0
Jaaar1	Jaapia_argillacea_v1.0
Botbo1	Botryobasidium_botryosum_v1.0
Paxin1	Paxillus_involutus_ATCC_200175_v1.0
Oidma1	Oidiodendron_maius_Zn_v1.0
Cocsa1	Cochliobolus_sativus_ND90Pr_v1.0
Canca1	Tortispora_caseinolytica_Y-17796_v1.0
Lipst1_1	Lipomyces_starkeyi_NRRL_Y-11557_v1.0
Bauco1	Baudoinia_compniacensis_UAMH_10762_(4089826)_v1.0
TrireRUTC30_1	Trichoderma_reesei_RUT_C-30_v1.0
Phlgi1	Phlebiopsis_gigantea_v1.0
Bjead1_1	Bjerkandera_adusta_v1.0
Acral2	Acremonium_alcalophilum_v2.0
Aciri1_iso	Acidomyces_richmondensis_BFW
Aciri1_meta	Acidomyces_richmondensis_BFW
Cante1	Candida_tenuis_NRRL_Y-1498_v1.0
Spapa3	Spathaspora_passalidarum_NRRL_Y-27907_v2.0
Fusgr1	Fusarium_graminearum_v1.0
Stano2	Stagonospora_nodorum_SN15_v2.0
Verda1	Verticillium_dahliae_VdLs.17
Phaca1	Phanerochaete_carnosa_HHB-10118-Sp_v1.0
Pacta1_2	Pachysolen_tannophilus_NRRL_Y-2460_v1.2
Eurhe1	Eurotium_rubrum_v1.0
Wican1	Wickerhamomyces_anomalus_NRRL_Y-366-8_v1.0
Gansp1	Ganoderma_sp._10597_SS1_v1.0
Phlbr1	Phlebia_brevispora_HHB-7030_SS6_v1.0
Pyrtt1	Pyrenophora_teres_f._teres
Dacsp1	Dacryopinax_primogenitus_DJM_731_SSP1_v1.0
Lacbi2	Laccaria_bicolor_v2.0
Lepmu1	Leptosphaeria_maculans
Spoth2	Myceliophthora_thermophila_(Sporotrichum_thermophile)_v2.0
Thite2	Thielavia_terrestris_v2.0
Aspnid1	Aspergillus_nidulans
Aspac1	Aspergillus_aculeatus_ATCC16872_v1.1
Fomme1	Fomitiporia_mediterranea_v1.0
Dicsq1	Dichomitus_squalens_LYAD-421_SS1_v1.0
Trave1	Trametes_versicolor_v1.0
Stehi1	Stereum_hirsutum_FP-91666_SS1_v1.0
Conpu1	Coniophora_puteana_v1.0
Punst1	Punctularia_strigosozonata_v1.0
Sacce1	Saccharomyces_cerevisiae_S288C
Wolco1	Wolfiporia_cocos_MD-104_SS10_v1.0
Hanpo2	Ogataea_polymorpha_NCYC_495_leu1.1_v2.0
Rhoba1_1	Rhodotorula_graminis_strain_WP1_v1.1
Sepmu1	Septoria_musiva_SO2202_v1.0
Glotr1_1	Gloeophyllum_trabeum_v1.0
Walse1	Wallemia_mellicola_v1.0
Dotse1	Dothistroma_septosporum_NZE10_v1.0
Hetan2	Heterobasidion_annosum_v2.0
PleosPC15_2	Pleurotus_ostreatus_PC15_v2.0
Cersu1	Ceriporiopsis_(Gelatoporia)_subvermispora_B
Neute_matA2	Neurospora_tetrasperma_FGSC_2508_mat_A_v2.0
TriviGv29_8_2	Trichoderma_virens_Gv29-8_v2.0
Triat2	Trichoderma_atroviride_v2.0
Mycfi2	Pseudocercospora_(Mycosphaerella)_fijiensis_v2.0
Agabi_varbur_1	Agaricus_bisporus_var._burnettii_JB137-S8
PleosPC9_1	Pleurotus_ostreatus_PC9_v1.0
Agabi_varbisH97_2	Agaricus_bisporus_var_bisporus_(H97)_v2.0
Aspca3	Aspergillus_carbonarius_ITEM_5010_v3
SerlaS7_3_2	Serpula_lacrymans_S7.3_v2.0
Neute_mat_a1	Neurospora_tetrasperma_FGSC_2509_mat_a_v1.0
Cryne_H99_1	Cryptococcus_neoformans_var._grubii_H99
Malgl1	Malassezia_globosa
Copci1	Coprinopsis_cinerea
Mucci2	Mucor_lusitanicus_CBS277.49_v2.0
Phybl2	Phycomyces_blakesleeanus_NRRL1555_v2.0
Crypa2	Cryphonectria_parasitica_EP155_v2.0
Treme1	Tremella_mesenterica_Fries_v1.0
Neudi1	Neurospora_discreta_FGSC_8579_mat_A
Necha2	Nectria_haematococca_v2.0
Trire2	Trichoderma_reesei_v2.0
Pospl1	Postia_placenta_MAD_698-R_v1.0
SmithFen_BAUOC	Cryptomycota_sp._Smith's_Fen_BAUOC_(Environmental_single-cell)_v1.0
SmithFen_BAUOG	Chytridiomycota_sp._Smith's_Fen_BAUOG_(Environmental_single-cell)_v1.0
CoeRSA1935_1	Coemansia_sp._RSA_1935_v1.0
Sacarb1	Saccharomyces_arboricola_H-6
CoeRSA2052_1	Coemansia_sp._RSA_2052_v1.0
Pycci1	Pycnoporus_cinnabarinus_BRFM_137
Mucrac1	Mucor_racemosus
Coebra1	Coemansia_brasiliensis_NRRL_1566_v1.0
Pucst_PST78_1	Puccinia_striiformis_f._sp._tritici_PST-78_v1.0
Tubae1	Tuber_aestivum_var._urcinatum_v1.0
CoeRSA2702_1	Coemansia_sp._RSA_2702_v1.0
Coespir1	Coemansia_spiralis_CBS_109367_v1.0
CoeRSA353_1	Coemansia_sp._RSA_353_v1.0
Disdec1	Dissophora_decumbens_NRRL_22416_v1.0
Phlcen1	Phlebia_centrifuga_FBCC195_
CoeRSA2607_1	Coemansia_sp._RSA_2607_v1.0
CoeBC34962_1	Coemansia_sp._BCRC_34962_v1.0
CoeRSA678_1	Coemansia_sp._RSA_678_v1.0
CoeRSA1287_1	Coemansia_sp._RSA_1287_v1.0
Rhior3	Rhizopus_delemar_99-880_from_Broad
Mucend1	Mucor_endophyticus
CoeRSA2704_1	Coemansia_sp._RSA_2704_v1.0
Morsel1	Lunasporangiospora_selenospora_KOD1015_v1.0
CoeRSA1878_1	Coemansia_sp._RSA_1878_v1.0
Muclan1	Mucor_lanceolatus
Coeere1	Coemansia_erecta_IMI_279145_v1.0
CoeRSA355_1	Coemansia_sp._RSA_355_v1.0
CoeRSA2440_1	Coemansia_sp._RSA_2440_v1.0
CoeRSA520_1	Coemansia_sp._RSA_520_v1.0
CoeRSA564_1	Coemansia_sp._RSA_564_v1.0
CoeRSA1250_1	Coemansia_sp._RSA_1250_v1.0
CoeRSA922_1	Coemansia_sp._RSA_922_v1.0
CoeRSA2706_1	Coemansia_sp._RSA_2706_v1.0
CoeRSA1085_1	Coemansia_sp._RSA_1085_v1.0
Botci1	Botrytis_cinerea_v1.0
CoeRSA521_1	Coemansia_sp._RSA_521_v1.0
CoeRSA1797_1	Coemansia_sp._RSA_1797_v1.0
Parpo1	Parauncinula_polyspora
CoeRSA2131_1	Coemansia_sp._RSA_2131_v1.0
CoeRSA1200_1	Coemansia_sp._RSA_1200_v1.0
CoeRSA522_1	Coemansia_sp._RSA_522_v1.0
Penexp1	Penicillium_expansum_d1
CoeRSA1199_1	Coemansia_sp._RSA_1199_v1.0
Coeaci1	Coemansia_aciculifera_CBS_190363_v1.0
Aspram1	Aspergillus_rambellii_SRRC1468
Tubma1	Tuber_magnatum_v1.0
Rhoto_IFO1236_1	Rhodosporidium_toruloides_IFO1236_1
CoeRSA2705_1	Coemansia_sp._RSA_2705_v1.0
Digmar1	Digitatispora_marina_008cD1.1_v1.0
CoeRSA1813_1	Coemansia_sp._RSA_1813_v1.0
Hesve2finisherSC	Hesseltinella_vesiculosa_NRRL3301_v2.0
CoeRSA2050_1	Coemansia_sp._RSA_2050_v1.0
CoeRSA2522_1	Coemansia_sp._RSA_2522_v1.0
Cryan2	Cryomyces_antarcticus_CBS_116301_v2.0
Mucfus1	Mucor_fuscus
Metfru2	Metschnikowia_fructicola_277
CoeRSA986_1	Coemansia_sp._RSA_986_v1.0
CoeRSA720_1	Coemansia_sp._RSA_720_v1.0
Trapub1	Trametes_pubescens_FBCC735
Polagg1_1	Polychytrium_aggregatum_JEL109_v1.0
Acrchr1	Acremonium_chrysogenum_ATCC_11550
Ophpic1	Ophiostoma_piceae_UAMH_11346
Triham1	Trichoderma_hamatum_GD12
Gaegr1	Gaeumannomyces_graminis_var._tritici_R3-111a-1
Aspoch1432_1	Aspergillus_ochraceoroseus_SRRC1432
Mabrmo1	Marssonina_brunnea_f._sp._monogermtubi_NL1
Fusps1	Fusarium_pseudograminearum_CS3096
Pyrtr1	Pyrenophora_tritici-repentis
Seppo1	Septoria_populicola_v1.0
Chagl_1	Chaetomium_globosum_v1.0
Ascra1	Ascochyta_rabiei_ArDII
Alttom1	Alternaria_tomatophila_BMP2032
Chain1	Chaetosphaeria_innumera
Escweb1	Escovopsis_weberi_CC031208-10
Altbr1	Alternaria_brassicicola
Cocpo1_1	Coccidioides_posadasii_C735_delta_SOWgp
